2025-09-03 14:17:27,580 - discord.client - WARNING - PyNaCl is not installed, voice will NOT be supported
2025-09-03 14:17:27,582 - discord.client - INFO - logging in using static token
2025-09-03 14:17:45,107 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,108 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,110 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,113 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,114 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,116 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,116 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,118 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,119 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,120 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,121 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,122 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,123 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,126 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,127 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,130 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,130 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,132 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,133 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,135 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,136 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,137 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,138 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,140 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,141 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,143 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,144 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,146 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,147 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,148 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,150 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,151 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,152 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,159 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,161 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,162 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,163 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,165 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,166 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,169 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,171 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,173 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,175 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,177 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,177 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,178 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,179 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,181 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,181 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,182 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,183 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,183 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,184 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,188 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,188 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,189 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,190 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,191 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,191 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,192 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,193 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,194 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,194 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,195 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,196 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,197 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,197 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,198 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,199 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,200 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,202 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,202 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,204 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,205 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,205 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,207 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,207 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,208 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,209 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,209 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,210 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,211 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,212 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,213 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,213 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,215 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,216 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,222 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,224 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,226 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,227 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,228 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,229 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,230 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,232 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,234 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,234 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,235 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,237 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,239 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,240 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,240 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,241 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,242 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,242 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,244 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,244 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,245 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,246 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,247 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,249 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,250 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,250 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,251 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,252 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,253 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,255 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,256 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,257 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,260 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,261 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,264 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,266 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,268 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,268 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,270 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,271 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,273 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,277 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,279 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,285 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,290 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,291 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,298 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,299 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,302 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,304 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,306 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,308 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,310 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,312 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,315 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,316 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,318 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,319 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,320 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,322 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,323 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,324 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,326 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,327 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,329 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,330 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,332 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,333 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,334 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,335 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,337 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,337 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,339 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,340 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,341 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,343 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,346 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,349 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,351 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,352 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,354 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,355 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,356 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,357 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,358 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,358 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,359 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,360 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,360 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,364 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,367 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,368 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,369 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,371 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,373 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,375 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,376 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,378 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,380 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,381 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,383 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,384 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,386 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,388 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,391 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,392 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,393 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,394 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,394 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,395 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,396 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,396 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,397 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,397 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,399 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,400 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,400 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,400 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,401 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,403 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,405 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,406 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,406 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,407 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,408 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,408 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,410 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,411 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,412 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,412 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,413 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,413 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,414 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,415 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,415 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,416 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,418 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,418 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,419 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,421 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,423 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,424 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,425 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,425 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,426 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,426 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,427 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,427 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,429 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,429 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,431 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,431 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,432 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,432 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,433 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,436 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,440 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,440 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,441 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,441 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,443 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,443 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,444 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,444 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,445 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,446 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,447 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,447 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,449 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,449 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,451 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,451 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,452 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,453 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,454 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,454 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,456 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,456 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,458 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,458 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,459 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,460 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,461 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,461 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,462 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,462 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,463 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,464 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,468 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,469 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,470 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,471 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,472 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,472 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,473 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,473 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,475 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,475 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,476 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,476 - root - ERROR - Database error: no such column: api_key_hash
2025-09-03 14:17:45,478 - root - ERROR - Database error in check_rate_limits: no such column: api_key_hash
2025-09-03 14:17:45,478 - root - ERROR - Database error: no such column: api_key_hash
